Unnamed: 0,text,rating,category,product_name,product_id,sold,shop_id,product_url
2727,Pas... Tap mantap......,5,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
2414,"Produk sesuai gambar, seller fast respon",5,fashion,X04 Rak sepatu 4 SUSUN payung holder lemari sepatu murah,411651606,"2,9rb",258554,https://www.tokopedia.com/nipponpowerbank/x04-rak-sepatu-4-susun-payung-holder-lemari-sepatu-murah
2528,"Barang sudah saya terima dengan baik, produknya mantap, sesuai pesann,, recommended seller...👍👍👍:-)",5,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
2702,Barangnya udah diterima..kualitasnya biasa aja sesuai dgn harga.trims,3,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
4048,Bagus. Ok. Masih bingung cara nyatuinnya. Wkwkwkwkwkwk,5,fashion,Kotak Sepatu Pria Flip Buka Depan dengan Frame Plastik,292736349,12rb,116740,https://www.tokopedia.com/miraclestore/kotak-sepatu-pria-flip-buka-depan-dengan-frame-plastik
2732,"Barang ok
Semoga awet
Terimakasih",5,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
1853,Overall barang bagus..terima kasih,5,fashion,Metropolis Alba Rak Sepatu 60 - White,260062151,49,2921729,https://www.tokopedia.com/pro-design/metropolis-alba-rak-sepatu-60-white
1850,"Barang bagus, sesuai deskripsi.
Pemasangan juga gampang bisa sendiri.",4,fashion,Metropolis Alba Rak Sepatu 60 - White,260062151,49,2921729,https://www.tokopedia.com/pro-design/metropolis-alba-rak-sepatu-60-white
4237,mantulllllll kerennnnnnnnnnn,5,fashion,sepatu pria rebook terbaru murah berkualitas,406951717,293,3548497,https://www.tokopedia.com/samolshopmjk/sepatu-pria-rebook-terbaru-murah-berkualitas
2900,Trimksh brang sesuai gmbr dan proses cpt,5,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
2103,"Bagus 
Pemasangan mudah
Kerenlah pokoknya.",5,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
2172,Good product service and excellent,5,fashion,X04 Rak sepatu 4 SUSUN payung holder lemari sepatu murah,411651606,"2,9rb",258554,https://www.tokopedia.com/nipponpowerbank/x04-rak-sepatu-4-susun-payung-holder-lemari-sepatu-murah
2907,"sepatunya keren banget, cocok",5,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
2095,Barang sesuai deskripsi... puas dengan Rak Sepatu nya... recommended seller... thank you,5,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
1948,"Ok mantap,maju terus buat toko ini",5,fashion,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,167,4110530,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga
2667,"Matur suwon gan...pengiriman cpt,packing rapi..greaat!",5,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
2576,Barang cepat sampai dan sesuai dgn gambar makasih,5,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
2067,"Bagus hasil nya, semoga awet dan hanya ada beberapa besi nya yg penyok dan ga bisa pakai grab pengirimannya.
Seller nya baik.",4,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
3909,"pengiriman cepat.........
..........",4,fashion,Sepatu Sekolah Nike Roshe Run Full Hitam Anak Pria Wanita Cewe Cowo,319781056,994,52614,https://www.tokopedia.com/ojarr/sepatu-sekolah-nike-roshe-run-full-hitam-anak-pria-wanita-cewe-cowo
1887,"barangnya br sampai, maaf gan sy ga tau kualitasnya, krn sy kirim u/ kado..
sukses u/ lapaknya",4,fashion,Sepatu Vans Old Skool Checkerboard Premium Quality,396779873,377,1605656,https://www.tokopedia.com/casualovers/sepatu-vans-old-skool-checkerboard-premium-quality
2286,Ok.....good.....mantab.....,5,fashion,X04 Rak sepatu 4 SUSUN payung holder lemari sepatu murah,411651606,"2,9rb",258554,https://www.tokopedia.com/nipponpowerbank/x04-rak-sepatu-4-susun-payung-holder-lemari-sepatu-murah
2121,"Produk sudah diterima, sesuai dengan gambar",4,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
3013,Recomeeeeeeeend banget thanks,5,fashion,Rak Sepatu Plastik susun,480670242,103,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-plastik-susun
2114,"Barang sesuai dengan gambar, respon sangat2 cepat",5,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
2297,tmakasih bozs qu&amp;#39; barang sudah sampai,5,fashion,X04 Rak sepatu 4 SUSUN payung holder lemari sepatu murah,411651606,"2,9rb",258554,https://www.tokopedia.com/nipponpowerbank/x04-rak-sepatu-4-susun-payung-holder-lemari-sepatu-murah
3890,"keren gan sepatunya 
gk nyesel mesen di sini",5,fashion,Sepatu Sekolah Nike Roshe Run Full Hitam Anak Pria Wanita Cewe Cowo,319781056,994,52614,https://www.tokopedia.com/ojarr/sepatu-sekolah-nike-roshe-run-full-hitam-anak-pria-wanita-cewe-cowo
2674,"mkasih gan, brang udh nympe",5,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
3959,barang bagus dan mudah2an awet,5,fashion,Sepatu Sekolah Nike Roshe Run Full Hitam Anak Pria Wanita Cewe Cowo,319781056,994,52614,https://www.tokopedia.com/ojarr/sepatu-sekolah-nike-roshe-run-full-hitam-anak-pria-wanita-cewe-cowo
2524,bagus sesuai gambar dan pengiriman lumayan cepat,3,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
2680,Ga terlalu sama yg di gambar tapi puasss,4,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
1877,Produk sesuai deskripsi,4,fashion,Sepatu Vans Old Skool Checkerboard Premium Quality,396779873,377,1605656,https://www.tokopedia.com/casualovers/sepatu-vans-old-skool-checkerboard-premium-quality
2162,Barang bagus. Terima kasih banyak gaaan,5,fashion,X04 Rak sepatu 4 SUSUN payung holder lemari sepatu murah,411651606,"2,9rb",258554,https://www.tokopedia.com/nipponpowerbank/x04-rak-sepatu-4-susun-payung-holder-lemari-sepatu-murah
1904,lumayan tapi belum di coba,4,fashion,Sepatu Vans Old Skool Checkerboard Premium Quality,396779873,377,1605656,https://www.tokopedia.com/casualovers/sepatu-vans-old-skool-checkerboard-premium-quality
4109,Barang ok bnget. Jd rapih untuk naruh sepatu. Thank gan,5,fashion,Kotak Sepatu Pria Flip Buka Depan dengan Frame Plastik,292736349,12rb,116740,https://www.tokopedia.com/miraclestore/kotak-sepatu-pria-flip-buka-depan-dengan-frame-plastik
2007,Barang sudah sampe proses cepat thanks,5,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
3746,"Sesuai pict, worth the price, semoga awet",5,fashion,Sepatu Sekolah Nike Roshe Run Full Hitam Anak Pria Wanita Cewe Cowo,319781056,994,52614,https://www.tokopedia.com/ojarr/sepatu-sekolah-nike-roshe-run-full-hitam-anak-pria-wanita-cewe-cowo
3942,Respon chat cepat dan barang cepat sampai,5,fashion,Sepatu Sekolah Nike Roshe Run Full Hitam Anak Pria Wanita Cewe Cowo,319781056,994,52614,https://www.tokopedia.com/ojarr/sepatu-sekolah-nike-roshe-run-full-hitam-anak-pria-wanita-cewe-cowo
2603,"Alhamdulillah barang telah sampai,,,, terimakasih, biar bintang yang berbicara...",4,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
1844,biar bintang yg berbicara,5,fashion,Sepatu Sneakers Adidas Swift Run Harian Running Pria Cowo Grade Ori,363833137,69,52614,https://www.tokopedia.com/ojarr/sepatu-sneakers-adidas-swift-run-harian-running-pria-cowo-grade-ori
2805,Terima kasih gan..  Barang nya sudah datang..  Semoga awet digunakan nya..,4,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
2951,"pengiriman delay, driver gojek gak kooperatif",3,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
2213,Sesuai pesanan bagussss,5,fashion,X04 Rak sepatu 4 SUSUN payung holder lemari sepatu murah,411651606,"2,9rb",258554,https://www.tokopedia.com/nipponpowerbank/x04-rak-sepatu-4-susun-payung-holder-lemari-sepatu-murah
4123,"Oke, pengiriman cepat, barang bagus banget, worth it banget barang dgn harga segitu, tapi bintang 4 karena ada 1 pintu box yg engselnya hilang 1 , jadi pintunya ga bisa di pake , next mungkin QC nya di bagian engsel aja gan supaya customer puas :) thx",4,fashion,Kotak Sepatu Pria Flip Buka Depan dengan Frame Plastik,292736349,12rb,116740,https://www.tokopedia.com/miraclestore/kotak-sepatu-pria-flip-buka-depan-dengan-frame-plastik
2239,Rekomended. Barang cepat sampai dam murah.,5,fashion,X04 Rak sepatu 4 SUSUN payung holder lemari sepatu murah,411651606,"2,9rb",258554,https://www.tokopedia.com/nipponpowerbank/x04-rak-sepatu-4-susun-payung-holder-lemari-sepatu-murah
1915,Bagus barangnya sesuai ekspektasi,5,fashion,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,167,4110530,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga
2033,PENGIRIMAN CEPAT...............,4,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
4081,Good product.... gampang pasangnya,5,fashion,Kotak Sepatu Pria Flip Buka Depan dengan Frame Plastik,292736349,12rb,116740,https://www.tokopedia.com/miraclestore/kotak-sepatu-pria-flip-buka-depan-dengan-frame-plastik
2250,"Barang cepat sampai, respon penjual pun cepat dan ramah, packing nya jg rapih. Sangat rekomen .. thanks yahhhh ..",5,fashion,X04 Rak sepatu 4 SUSUN payung holder lemari sepatu murah,411651606,"2,9rb",258554,https://www.tokopedia.com/nipponpowerbank/x04-rak-sepatu-4-susun-payung-holder-lemari-sepatu-murah
4194,Terimakasi barang sudah saya terima,3,fashion,Sepatu Sport Pria - Sneakers Pria Casual Boost 350 Import - Murah,391717474,227,1115727,https://www.tokopedia.com/bridgeacc/sepatu-sport-pria-sneakers-pria-casual-boost-350-import-murah
3928,Terima kasih telah memproses pesanan saya. Barang sesuai dengan yang di gambar. Semoga awet dan bisa langganan.,3,fashion,Sepatu Sekolah Nike Roshe Run Full Hitam Anak Pria Wanita Cewe Cowo,319781056,994,52614,https://www.tokopedia.com/ojarr/sepatu-sekolah-nike-roshe-run-full-hitam-anak-pria-wanita-cewe-cowo
2829,"Barang nya bagus sama yg di gambar,makasih ya.",4,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
2578,Packing nya rapi sesuai dengan di iklan pengiriman cepat bagus lah,5,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
2199,gooooooooooooooooooood,5,fashion,X04 Rak sepatu 4 SUSUN payung holder lemari sepatu murah,411651606,"2,9rb",258554,https://www.tokopedia.com/nipponpowerbank/x04-rak-sepatu-4-susun-payung-holder-lemari-sepatu-murah
3687,Mantap betul bintang 5 keren banget ntar kapan kapan order lagi,5,fashion,Sepatu Sekolah Nike Roshe Run Full Hitam Anak Pria Wanita Cewe Cowo,319781056,994,52614,https://www.tokopedia.com/ojarr/sepatu-sekolah-nike-roshe-run-full-hitam-anak-pria-wanita-cewe-cowo
3944,"Thanks Gan, barang sudah diterima.
Tambah maju ya",4,fashion,Sepatu Sekolah Nike Roshe Run Full Hitam Anak Pria Wanita Cewe Cowo,319781056,994,52614,https://www.tokopedia.com/ojarr/sepatu-sekolah-nike-roshe-run-full-hitam-anak-pria-wanita-cewe-cowo
2525,LOM LIHAT BARANGNYA.... NEXTTTTTTTTTTTTTTTTTTT,5,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
4136,"Barang Bagus, mudah dipasang, dan cocok untuk sepatu pria",5,fashion,Kotak Sepatu Pria Flip Buka Depan dengan Frame Plastik,292736349,12rb,116740,https://www.tokopedia.com/miraclestore/kotak-sepatu-pria-flip-buka-depan-dengan-frame-plastik
4124,Bagus..sesuai orderan,5,fashion,Kotak Sepatu Pria Flip Buka Depan dengan Frame Plastik,292736349,12rb,116740,https://www.tokopedia.com/miraclestore/kotak-sepatu-pria-flip-buka-depan-dengan-frame-plastik
3974,barang sdh sampai terima kasih,4,fashion,Sepatu Sekolah Nike Roshe Run Full Hitam Anak Pria Wanita Cewe Cowo,319781056,994,52614,https://www.tokopedia.com/ojarr/sepatu-sekolah-nike-roshe-run-full-hitam-anak-pria-wanita-cewe-cowo
2378,gooooooooooooooooooooooooooooooooooooooooood,5,fashion,X04 Rak sepatu 4 SUSUN payung holder lemari sepatu murah,411651606,"2,9rb",258554,https://www.tokopedia.com/nipponpowerbank/x04-rak-sepatu-4-susun-payung-holder-lemari-sepatu-murah
3865,Produk oke..sesuai harga lah barangnya,4,fashion,Sepatu Sekolah Nike Roshe Run Full Hitam Anak Pria Wanita Cewe Cowo,319781056,994,52614,https://www.tokopedia.com/ojarr/sepatu-sekolah-nike-roshe-run-full-hitam-anak-pria-wanita-cewe-cowo
2687,"Sesuai harga lah, tapi buat pengiriman slow respon",4,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
2183,Product bagus tp agak ringkih dan ada besi yang kurang,4,fashion,X04 Rak sepatu 4 SUSUN payung holder lemari sepatu murah,411651606,"2,9rb",258554,https://www.tokopedia.com/nipponpowerbank/x04-rak-sepatu-4-susun-payung-holder-lemari-sepatu-murah
3770,Barang tiba tepat waktu trims,5,fashion,Sepatu Sekolah Nike Roshe Run Full Hitam Anak Pria Wanita Cewe Cowo,319781056,994,52614,https://www.tokopedia.com/ojarr/sepatu-sekolah-nike-roshe-run-full-hitam-anak-pria-wanita-cewe-cowo
2365,"Respon seller agak kurang cepat, pengiriman cepat, kualitas barang juga oke, sesuai dgn harga. Perakitan lmyn mudah, perlu bbrp kali bongkar pasang krn salah connector. So far cukup kokoh. Overall recommended lah...",5,fashion,X04 Rak sepatu 4 SUSUN payung holder lemari sepatu murah,411651606,"2,9rb",258554,https://www.tokopedia.com/nipponpowerbank/x04-rak-sepatu-4-susun-payung-holder-lemari-sepatu-murah
2189,Puas pokoknya dengan harga murah tapi kualits ok lah!,5,fashion,X04 Rak sepatu 4 SUSUN payung holder lemari sepatu murah,411651606,"2,9rb",258554,https://www.tokopedia.com/nipponpowerbank/x04-rak-sepatu-4-susun-payung-holder-lemari-sepatu-murah
2100,"Barangnya ok , pengirimannya cepat dan respondnya bagus",4,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
2254,barang diterima sesuai pesanan. barang bagus sama seperti d gambar produk.,5,fashion,X04 Rak sepatu 4 SUSUN payung holder lemari sepatu murah,411651606,"2,9rb",258554,https://www.tokopedia.com/nipponpowerbank/x04-rak-sepatu-4-susun-payung-holder-lemari-sepatu-murah
2701,"Barang nya jelek bgt , saya mau kasih ke Org pun malu , mungkin ini foto lebih bagus dari produk asli nya
Saya tdk akan beli lagi",1,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
2068,"Packing rapi, cepat sampai. Kerangkanya tidak cukup kuat jika sepatunya berat-berat",4,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
2533,Mudah&#34;an Ini Toko Laris Manis.,5,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
3709,"mantapppp, barang bagus, TOP banget",5,fashion,Sepatu Sekolah Nike Roshe Run Full Hitam Anak Pria Wanita Cewe Cowo,319781056,994,52614,https://www.tokopedia.com/ojarr/sepatu-sekolah-nike-roshe-run-full-hitam-anak-pria-wanita-cewe-cowo
2660,Saya suka dengan barangnya,5,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
4007,"respon cepat, kirim baik dan tepat waktu. trm kasih.",5,fashion,Kotak Sepatu Pria Flip Buka Depan dengan Frame Plastik,292736349,12rb,116740,https://www.tokopedia.com/miraclestore/kotak-sepatu-pria-flip-buka-depan-dengan-frame-plastik
2301,"Bagus kak, terimakasih",5,fashion,X04 Rak sepatu 4 SUSUN payung holder lemari sepatu murah,411651606,"2,9rb",258554,https://www.tokopedia.com/nipponpowerbank/x04-rak-sepatu-4-susun-payung-holder-lemari-sepatu-murah
4042,"Barang sudah sampai., trmksh",5,fashion,Kotak Sepatu Pria Flip Buka Depan dengan Frame Plastik,292736349,12rb,116740,https://www.tokopedia.com/miraclestore/kotak-sepatu-pria-flip-buka-depan-dengan-frame-plastik
3880,mantap gan... terimah kasih,5,fashion,Sepatu Sekolah Nike Roshe Run Full Hitam Anak Pria Wanita Cewe Cowo,319781056,994,52614,https://www.tokopedia.com/ojarr/sepatu-sekolah-nike-roshe-run-full-hitam-anak-pria-wanita-cewe-cowo
3006,Product sesuai dengan yg dipesan,5,fashion,Rak Sepatu Plastik susun,480670242,103,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-plastik-susun
2628,bagus binggoww coyyyyyyy,4,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
2536,Barang bagus mantap👍,5,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
2740,goodddddddddd.................,5,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
2342,Produk sesuai . pengiriman lumayan cepat. MKasih,5,fashion,X04 Rak sepatu 4 SUSUN payung holder lemari sepatu murah,411651606,"2,9rb",258554,https://www.tokopedia.com/nipponpowerbank/x04-rak-sepatu-4-susun-payung-holder-lemari-sepatu-murah
1940,cuma kurir pengirimannyaa harus di tingkatkan lagi. bikin kecewa.,3,fashion,🔥WAADOO🔥 Sneaker Pria &#34;Fly Power&#34; Sepatu Running Olahraga,485233002,167,4110530,https://www.tokopedia.com/waadoo/waadoo-sneaker-pria-fly-power-sepatu-running-olahraga
4104,"Puass belanja disini , service nya ok 👍",5,fashion,Kotak Sepatu Pria Flip Buka Depan dengan Frame Plastik,292736349,12rb,116740,https://www.tokopedia.com/miraclestore/kotak-sepatu-pria-flip-buka-depan-dengan-frame-plastik
3673,Trima kasih barang sudah di terima pengiriman cepat 😊,5,fashion,Sepatu Sekolah Nike Roshe Run Full Hitam Anak Pria Wanita Cewe Cowo,319781056,994,52614,https://www.tokopedia.com/ojarr/sepatu-sekolah-nike-roshe-run-full-hitam-anak-pria-wanita-cewe-cowo
1983,barangnya bagus 👍👍,5,fashion,Sepatu Vans Authentic California Untuk Harian Kerja Kuliah Pria Wanita,335968029,81,854217,https://www.tokopedia.com/pasarsepatumurah/sepatu-vans-authentic-california-untuk-harian-kerja-kuliah-pria-wanita
2685,Harga Terjangkau dan produk yang elegan.,5,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
2933,sepatuu sangat brooooo puasss skliiii,5,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
2618,"Terbaik,sesuai yg diinginkan",4,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
2983,"barang sudah sampe, dan sudah saya terima, mksh",4,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
3743,barang sdh diterima sesuai..... 👍👍👍👍👍,5,fashion,Sepatu Sekolah Nike Roshe Run Full Hitam Anak Pria Wanita Cewe Cowo,319781056,994,52614,https://www.tokopedia.com/ojarr/sepatu-sekolah-nike-roshe-run-full-hitam-anak-pria-wanita-cewe-cowo
2670,barang sesuai pesanan ok,5,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
3851,"Paket tlah keterima,barang bagus sesuai.terima kasih ojar colection, terimaksih tokopedia sukses selalu.",5,fashion,Sepatu Sekolah Nike Roshe Run Full Hitam Anak Pria Wanita Cewe Cowo,319781056,994,52614,https://www.tokopedia.com/ojarr/sepatu-sekolah-nike-roshe-run-full-hitam-anak-pria-wanita-cewe-cowo
2688,Barang bagus sesuai pesanan dan diterima walau alamat kurang lengkap terimakasih,5,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
1994,barang sesuai dan cepat sampai,5,fashion,"Rak Sepatu Cantik Susun 9,Rak Sepatu Plastik,Tempat Penyimpanan Sepatu",429766804,809,3420489,https://www.tokopedia.com/lakukeras168/rak-sepatu-cantik-susun-9-rak-sepatu-plastik-tempat-penyimpanan-sepatu
2943,makasih gan kiriman dah sampk dengan baik dan rapi suks sllu yaaaa.....,5,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
4128,Barang bagus.... terima kasih...,5,fashion,Kotak Sepatu Pria Flip Buka Depan dengan Frame Plastik,292736349,12rb,116740,https://www.tokopedia.com/miraclestore/kotak-sepatu-pria-flip-buka-depan-dengan-frame-plastik
2889,thx bos..........................................,4,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650,"1,2rb",1521606,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih
2166,"Packing rapi, barang sesuai dengan pesanan, kualitas produk bagus, respon dan pelayanan penjual oke",5,fashion,X04 Rak sepatu 4 SUSUN payung holder lemari sepatu murah,411651606,"2,9rb",258554,https://www.tokopedia.com/nipponpowerbank/x04-rak-sepatu-4-susun-payung-holder-lemari-sepatu-murah
